network,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
HOBE,ASCAT 12.5 TS,Y2016-M08,absolute,0.02403268752444769,0.5398499158871303,-55.107365289433396,56.128730546193296,10.658925067009566,653,False
HOBE,ASCAT 12.5 TS,Y2017-M08,absolute,0.08411517320566059,0.02911338310311868,-61.26263213224369,62.57015669814968,12.724559460365931,673,True
HOBE,ASCAT 12.5 TS,Y2018-M08,absolute,0.5209400883815647,4.25168755875442e-37,-47.84485923268482,53.36742741532898,23.64216051749459,514,True
HOBE,ASCAT 12.5 TS,Y2015-M09,absolute,0.06213775735858301,0.12683526231890402,-68.52001227107439,69.69559781972377,12.746931937548787,605,False
HOBE,ASCAT 12.5 TS,Y2016-M09,absolute,0.04904876792198929,0.2795214567922498,-57.49675951844262,59.571186047809775,15.583608440317748,488,False
HOBE,ASCAT 12.5 TS,Y2017-M09,absolute,0.20296943688076005,7.250132464825616e-07,-69.37718683105804,70.47846922436847,12.410502472451403,586,True
HOBE,ASCAT 12.5 TS,Y2018-M09,absolute,0.2033773391547152,0.0005035542722037271,-67.70988137716263,69.09278399927553,13.754445269116054,289,True
HOBE,ASCAT 12.5 TS,Y2015-M10,absolute,0.07289995990195394,0.05854463828928641,-60.309166615726994,61.565958623722494,12.376254820194642,674,False
HOBE,ASCAT 12.5 TS,Y2016-M10,absolute,0.1105761156446482,0.00277464159711098,-67.75591278082193,68.86144294164177,12.289613795503811,730,True
HOBE,ASCAT 12.5 TS,Y2017-M10,absolute,0.12889893290948062,0.00010635338809938754,-81.12831377641822,81.50697847447884,7.847562923238229,899,True
HOBE,ASCAT 12.5 TS,Y2018-M10,absolute,0.11650458075430843,0.03124021128889165,-66.38366280409358,67.39303712609089,11.620273912049944,342,True
HOBE,ASCAT 12.5 TS,Y2015-M11,absolute,0.23284575551632894,3.033043130843383e-08,-78.20112361121157,79.36601532741791,13.548012950095096,553,True
HOBE,ASCAT 12.5 TS,Y2016-M11,absolute,0.09136716698564556,0.04237284503686154,-66.16597686842105,68.84330905414883,19.01222518730047,494,True
HOBE,ASCAT 12.5 TS,Y2017-M11,absolute,0.05876255860812377,0.151913996632676,-78.56029112080537,79.05051898304704,8.790063168339008,596,False
HOBE,ASCAT 12.5 TS,Y2018-M11,absolute,0.131128247396972,0.01381365718501548,-71.07239373295455,71.73049389689122,9.694256225200146,352,True
HOBE,ASCAT 12.5 TS,Y2015-M12,absolute,0.12852416123102645,0.005460445407172986,-78.97241525751075,79.6482605576018,10.353890005544477,466,True
HOBE,ASCAT 12.5 TS,Y2016-M12,absolute,0.15286187339233753,0.0028485401813818038,-73.10458756992084,73.61535176939769,8.656748371296048,379,True
HOBE,ASCAT 12.5 TS,Y2017-M12,absolute,0.10784909574933793,0.06121926889325875,-80.8509392119205,81.57800005910256,10.867185569100693,302,False
HOBE,ASCAT 12.5 TS,Y2018-M12,absolute,0.24350389084771545,6.596554815089006e-05,-72.48678243726236,73.48937067212788,12.09768464121973,263,True
HOBE,ASCAT 12.5 TS,No-Timefilter,anomaly,0.18926996475872704,2.6798845210396884e-69,,,,8489,True
HOBE,ASCAT 12.5 TS,Y2015,anomaly,0.2565862879412996,8.856267542696042e-31,,,,1956,True
HOBE,ASCAT 12.5 TS,Y2016,anomaly,0.12728211612095688,1.1214669550729183e-09,,,,2274,True
HOBE,ASCAT 12.5 TS,Y2017,anomaly,0.20275944039572946,1.5551813110322139e-22,,,,2275,True
HOBE,ASCAT 12.5 TS,Y2018,anomaly,0.22236417111619144,1.1946474942880294e-23,,,,1984,True
HOBE,ASCAT 12.5 TS,winter,anomaly,0.16952637212160648,5.7037460190276364e-05,,,,558,True
HOBE,ASCAT 12.5 TS,spring,anomaly,0.12029356319200064,4.3220542057609436e-07,,,,1755,True
HOBE,ASCAT 12.5 TS,summer,anomaly,0.20579331027520728,4.0775202099675276e-36,,,,3641,True
HOBE,ASCAT 12.5 TS,fall,anomaly,0.231270912089036,3.960411409847588e-32,,,,2535,True
HOBE,ASCAT 12.5 TS,Y2015-winter,anomaly,0.3877698920933219,0.000133957586134268,,,,92,True
HOBE,ASCAT 12.5 TS,Y2016-winter,anomaly,0.028850160224644025,0.7286846858459475,,,,147,False
HOBE,ASCAT 12.5 TS,Y2017-winter,anomaly,0.22893124749756144,0.002521635432049161,,,,172,True
HOBE,ASCAT 12.5 TS,Y2018-winter,anomaly,0.26805181550442503,0.0010289298782509458,,,,147,True
HOBE,ASCAT 12.5 TS,Y2015-spring,anomaly,0.3086523566884427,9.27190207103359e-09,,,,332,True
HOBE,ASCAT 12.5 TS,Y2016-spring,anomaly,-0.04903972364661588,0.26616571011192025,,,,516,False
HOBE,ASCAT 12.5 TS,Y2017-spring,anomaly,0.18385033966876935,3.799002182898569e-05,,,,496,True
HOBE,ASCAT 12.5 TS,Y2018-spring,anomaly,0.1601717834972637,0.001120598920983466,,,,411,True
HOBE,ASCAT 12.5 TS,Y2015-summer,anomaly,0.30236175533602205,3.0706983903897624e-19,,,,841,True
HOBE,ASCAT 12.5 TS,Y2016-summer,anomaly,0.17718437646506885,2.2757173002339487e-08,,,,982,True
HOBE,ASCAT 12.5 TS,Y2017-summer,anomaly,0.18559762559516071,6.7725094309966864e-09,,,,961,True
HOBE,ASCAT 12.5 TS,Y2018-summer,anomaly,0.17766497775446244,1.648276689810665e-07,,,,857,True
HOBE,ASCAT 12.5 TS,Y2015-fall,anomaly,0.1849639627744347,9.799371011810795e-07,,,,691,True
HOBE,ASCAT 12.5 TS,Y2016-fall,anomaly,0.26260393045766905,2.220325926167851e-11,,,,629,True
HOBE,ASCAT 12.5 TS,Y2017-fall,anomaly,0.2361239199892527,1.2325653110090479e-09,,,,646,True
HOBE,ASCAT 12.5 TS,Y2018-fall,anomaly,0.3010183438774617,2.2101011849642918e-13,,,,569,True
HOBE,ASCAT 12.5 TS,M01,anomaly,0.2018235728748217,0.025184184911523046,,,,123,True
HOBE,ASCAT 12.5 TS,M02,anomaly,0.16243503269968884,0.07264752318450457,,,,123,False
HOBE,ASCAT 12.5 TS,M03,anomaly,0.17950278659395202,0.0011746775641325745,,,,324,True
HOBE,ASCAT 12.5 TS,M04,anomaly,0.14226215309785756,0.0019681210475526877,,,,471,True
HOBE,ASCAT 12.5 TS,M05,anomaly,0.10120999098622284,0.0016903040075965173,,,,960,True
HOBE,ASCAT 12.5 TS,M06,anomaly,0.24430615819037524,5.92167294031899e-17,,,,1140,True
HOBE,ASCAT 12.5 TS,M07,anomaly,0.09515115187740407,0.0007164684951074948,,,,1261,True
HOBE,ASCAT 12.5 TS,M08,anomaly,0.2913028649200797,1.1194659047419837e-25,,,,1240,True
HOBE,ASCAT 12.5 TS,M09,anomaly,0.4124449980086379,5.0435727406627505e-49,,,,1164,True
HOBE,ASCAT 12.5 TS,M10,anomaly,0.1036610160677254,0.003371991363257454,,,,798,True
HOBE,ASCAT 12.5 TS,M11,anomaly,0.22859480264387114,3.139868016719304e-08,,,,573,True
HOBE,ASCAT 12.5 TS,M12,anomaly,0.1639232717952735,0.003690102339157282,,,,312,True
HOBE,ASCAT 12.5 TS,Y2015-M01,anomaly,,,,,,0,
HOBE,ASCAT 12.5 TS,Y2016-M01,anomaly,0.0878382790183952,0.6384441944597312,,,,31,False
HOBE,ASCAT 12.5 TS,Y2017-M01,anomaly,-0.10081885578210543,0.5526962976390576,,,,37,False
HOBE,ASCAT 12.5 TS,Y2018-M01,anomaly,0.5127506859332849,6.268653416487965e-05,,,,55,True
HOBE,ASCAT 12.5 TS,Y2015-M02,anomaly,,,,,,0,
HOBE,ASCAT 12.5 TS,Y2016-M02,anomaly,0.03715688577755193,0.7837710265318664,,,,57,False
HOBE,ASCAT 12.5 TS,Y2017-M02,anomaly,0.3510546001674218,0.01442561155525032,,,,48,True
HOBE,ASCAT 12.5 TS,Y2018-M02,anomaly,-0.21949331351503815,0.38150872619980863,,,,18,False
HOBE,ASCAT 12.5 TS,Y2015-M03,anomaly,,,,,,0,
HOBE,ASCAT 12.5 TS,Y2016-M03,anomaly,0.028663027097981693,0.7600388384907091,,,,116,False
HOBE,ASCAT 12.5 TS,Y2017-M03,anomaly,0.25241738906199856,0.0030301957436741182,,,,136,True
HOBE,ASCAT 12.5 TS,Y2018-M03,anomaly,0.32464836662105845,0.005397307483936822,,,,72,True
HOBE,ASCAT 12.5 TS,Y2015-M04,anomaly,0.422355632238895,7.19265721175467e-06,,,,105,True
HOBE,ASCAT 12.5 TS,Y2016-M04,anomaly,-0.15275541048512442,0.07805885740691981,,,,134,False
HOBE,ASCAT 12.5 TS,Y2017-M04,anomaly,0.24966626295752,0.0034971974358748385,,,,135,True
HOBE,ASCAT 12.5 TS,Y2018-M04,anomaly,0.3069279883139223,0.002229172126432741,,,,97,True
HOBE,ASCAT 12.5 TS,Y2015-M05,anomaly,0.26893824625546336,4.034641343829501e-05,,,,227,True
HOBE,ASCAT 12.5 TS,Y2016-M05,anomaly,0.057891218026728135,0.3469510622649993,,,,266,False
HOBE,ASCAT 12.5 TS,Y2017-M05,anomaly,0.12356325380501867,0.06428155380761097,,,,225,False
HOBE,ASCAT 12.5 TS,Y2018-M05,anomaly,-0.11662903821375704,0.0701232392849567,,,,242,False
HOBE,ASCAT 12.5 TS,Y2015-M06,anomaly,0.2564204740786661,0.0001386087889723049,,,,216,True
HOBE,ASCAT 12.5 TS,Y2016-M06,anomaly,0.18187823019806607,0.0010067764808430386,,,,324,True
HOBE,ASCAT 12.5 TS,Y2017-M06,anomaly,0.21199202561360456,0.00013624736986591848,,,,319,True
HOBE,ASCAT 12.5 TS,Y2018-M06,anomaly,0.3443667908502214,3.043285117464979e-09,,,,281,True
HOBE,ASCAT 12.5 TS,Y2015-M07,anomaly,0.4295754248629549,3.2334105889826303e-15,,,,307,True
HOBE,ASCAT 12.5 TS,Y2016-M07,anomaly,-0.10198901532409944,0.06383314720298004,,,,331,False
HOBE,ASCAT 12.5 TS,Y2017-M07,anomaly,0.08871188752514203,0.11266384066281665,,,,321,False
HOBE,ASCAT 12.5 TS,Y2018-M07,anomaly,0.021167313878521263,0.7140932629133326,,,,302,False
HOBE,ASCAT 12.5 TS,Y2015-M08,anomaly,0.2349908682469145,2.3016979982825738e-05,,,,318,True
HOBE,ASCAT 12.5 TS,Y2016-M08,anomaly,0.4440150587371495,3.1344620489204635e-17,,,,327,True
HOBE,ASCAT 12.5 TS,Y2017-M08,anomaly,0.26130100553995994,2.074391769816938e-06,,,,321,True
HOBE,ASCAT 12.5 TS,Y2018-M08,anomaly,0.18125028114139616,0.002599672177943128,,,,274,True
HOBE,ASCAT 12.5 TS,Y2015-M09,anomaly,0.4428120017377935,7.744892023689719e-16,,,,300,True
HOBE,ASCAT 12.5 TS,Y2016-M09,anomaly,0.557881738232116,1.6441403282142987e-26,,,,307,True
HOBE,ASCAT 12.5 TS,Y2017-M09,anomaly,0.24236579858180898,1.9351021127969594e-05,,,,304,True
HOBE,ASCAT 12.5 TS,Y2018-M09,anomaly,0.38377580917722265,2.655373882253101e-10,,,,253,True
HOBE,ASCAT 12.5 TS,Y2015-M10,anomaly,0.0646851976690431,0.3452049179072698,,,,215,False
HOBE,ASCAT 12.5 TS,Y2016-M10,anomaly,0.08202629881132825,0.23885364695484004,,,,208,False
HOBE,ASCAT 12.5 TS,Y2017-M10,anomaly,0.2677422983026893,9.994947838109029e-05,,,,206,True
HOBE,ASCAT 12.5 TS,Y2018-M10,anomaly,0.1961275134535884,0.010600348100087179,,,,169,True
HOBE,ASCAT 12.5 TS,Y2015-M11,anomaly,0.05153771154279152,0.4969448221304707,,,,176,False
HOBE,ASCAT 12.5 TS,Y2016-M11,anomaly,0.4241389079455967,2.568351692703596e-06,,,,114,True
HOBE,ASCAT 12.5 TS,Y2017-M11,anomaly,0.23737008475040244,0.0053938557728853385,,,,136,True
HOBE,ASCAT 12.5 TS,Y2018-M11,anomaly,0.3703116448614809,3.899475845187898e-06,,,,147,True
HOBE,ASCAT 12.5 TS,Y2015-M12,anomaly,0.3877698920933219,0.000133957586134268,,,,92,True
HOBE,ASCAT 12.5 TS,Y2016-M12,anomaly,0.07245882520760498,0.5854948336025206,,,,59,False
HOBE,ASCAT 12.5 TS,Y2017-M12,anomaly,0.3461981948179237,0.0010212203093601397,,,,87,True
HOBE,ASCAT 12.5 TS,Y2018-M12,anomaly,-0.05028152456099107,0.6705134128311985,,,,74,False
HOBE,ASCAT 12.5 TS,No-Timefilter,anomaly,0.30809350054647244,0.0,,,,25764,True
HOBE,ASCAT 12.5 TS,Y2015,anomaly,0.4203520290290341,2.639855415643668e-284,,,,6680,True
HOBE,ASCAT 12.5 TS,Y2016,anomaly,0.2234219677316411,5.156391498396235e-81,,,,7099,True
HOBE,ASCAT 12.5 TS,Y2017,anomaly,0.35393541541768425,1.0624733413279338e-195,,,,6657,True
HOBE,ASCAT 12.5 TS,Y2018,anomaly,0.376285344808004,7.780128289203492e-179,,,,5328,True
HOBE,ASCAT 12.5 TS,winter,anomaly,0.17946967729114935,1.1875943802373796e-23,,,,3072,True
HOBE,ASCAT 12.5 TS,spring,anomaly,0.4691177045870482,0.0,,,,6414,True
HOBE,ASCAT 12.5 TS,summer,anomaly,0.32826435916200986,1.0642858546924082e-241,,,,9670,True
HOBE,ASCAT 12.5 TS,fall,anomaly,0.3927681535697705,1.1201418634735216e-242,,,,6608,True
HOBE,ASCAT 12.5 TS,Y2015-winter,anomaly,0.3148545742102591,3.49523587901468e-12,,,,466,True
HOBE,ASCAT 12.5 TS,Y2016-winter,anomaly,0.10083006335894046,0.0015925136140277952,,,,978,True
HOBE,ASCAT 12.5 TS,Y2017-winter,anomaly,0.345917380839201,9.673233712429487e-25,,,,830,True
HOBE,ASCAT 12.5 TS,Y2018-winter,anomaly,0.4762408956493839,2.04471998066402e-46,,,,798,True
HOBE,ASCAT 12.5 TS,Y2015-spring,anomaly,0.5316585708052506,2.5766644141926386e-132,,,,1806,True
HOBE,ASCAT 12.5 TS,Y2016-spring,anomaly,0.5543789241772311,9.769497899952994e-140,,,,1727,True
HOBE,ASCAT 12.5 TS,Y2017-spring,anomaly,0.3860855875432267,8.547287862905427e-57,,,,1565,True
HOBE,ASCAT 12.5 TS,Y2018-spring,anomaly,0.3852204357600905,8.347342047497912e-48,,,,1316,True
HOBE,ASCAT 12.5 TS,Y2015-summer,anomaly,0.3495872795875116,6.234026929109388e-75,,,,2576,True
HOBE,ASCAT 12.5 TS,Y2016-summer,anomaly,0.33014545859743505,3.2102101755320444e-69,,,,2682,True
HOBE,ASCAT 12.5 TS,Y2017-summer,anomaly,0.3381715531667651,1.7331692146319073e-59,,,,2181,True
HOBE,ASCAT 12.5 TS,Y2018-summer,anomaly,0.2900700501445156,1.665050504625029e-44,,,,2231,True
HOBE,ASCAT 12.5 TS,Y2015-fall,anomaly,0.4746071417655573,1.4974936470399008e-103,,,,1832,True
HOBE,ASCAT 12.5 TS,Y2016-fall,anomaly,0.3680658110416323,4.610614667979921e-56,,,,1712,True
HOBE,ASCAT 12.5 TS,Y2017-fall,anomaly,0.4216792816104708,1.6933023519264173e-90,,,,2081,True
HOBE,ASCAT 12.5 TS,Y2018-fall,anomaly,0.5869953801037814,4.413361224720424e-92,,,,983,True
HOBE,ASCAT 12.5 TS,M01,anomaly,0.1850041028706217,2.2208594823516583e-08,,,,901,True
HOBE,ASCAT 12.5 TS,M02,anomaly,0.15502416027863106,1.743031455705214e-05,,,,761,True
HOBE,ASCAT 12.5 TS,M03,anomaly,0.3676736780980208,1.3428098826194842e-26,,,,787,True
HOBE,ASCAT 12.5 TS,M04,anomaly,0.5467621245553042,1.120033754035547e-191,,,,2458,True
HOBE,ASCAT 12.5 TS,M05,anomaly,0.44461754650953816,1.0799707375772613e-153,,,,3169,True
HOBE,ASCAT 12.5 TS,M06,anomaly,0.3523331401581405,2.5771399510562935e-100,,,,3413,True
HOBE,ASCAT 12.5 TS,M07,anomaly,0.2777352495027013,6.3590372675868505e-65,,,,3609,True
HOBE,ASCAT 12.5 TS,M08,anomaly,0.3655198389447856,1.6787464015879018e-84,,,,2648,True
HOBE,ASCAT 12.5 TS,M09,anomaly,0.3968966578352939,2.997813029272328e-75,,,,1968,True
HOBE,ASCAT 12.5 TS,M10,anomaly,0.3200425791993745,4.631998298649516e-64,,,,2645,True
HOBE,ASCAT 12.5 TS,M11,anomaly,0.5013904329020079,1.7606442029678848e-127,,,,1995,True
HOBE,ASCAT 12.5 TS,M12,anomaly,0.4092358891382904,4.7219386096229256e-58,,,,1410,True
HOBE,ASCAT 12.5 TS,Y2015-M01,anomaly,,,,,,0,
HOBE,ASCAT 12.5 TS,Y2016-M01,anomaly,0.09367090619776808,0.1381145559511753,,,,252,False
HOBE,ASCAT 12.5 TS,Y2017-M01,anomaly,0.33314301344450115,2.752494767971627e-09,,,,303,True
HOBE,ASCAT 12.5 TS,Y2018-M01,anomaly,0.5184317557169351,3.407527494256627e-25,,,,346,True
HOBE,ASCAT 12.5 TS,Y2015-M02,anomaly,,,,,,0,
HOBE,ASCAT 12.5 TS,Y2016-M02,anomaly,0.10965919993967001,0.04119972996359125,,,,347,True
HOBE,ASCAT 12.5 TS,Y2017-M02,anomaly,0.4463406709916948,2.0507665978071533e-12,,,,225,True
HOBE,ASCAT 12.5 TS,Y2018-M02,anomaly,0.4807520257148114,2.534097806687771e-12,,,,189,True
HOBE,ASCAT 12.5 TS,Y2015-M03,anomaly,,,,,,0,
HOBE,ASCAT 12.5 TS,Y2016-M03,anomaly,0.4257619802647185,3.1649855181707325e-13,,,,268,True
HOBE,ASCAT 12.5 TS,Y2017-M03,anomaly,0.556698298320812,9.175702189113993e-28,,,,324,True
HOBE,ASCAT 12.5 TS,Y2018-M03,anomaly,0.4547395794324034,2.4195459270375874e-11,,,,195,True
HOBE,ASCAT 12.5 TS,Y2015-M04,anomaly,0.5467600857990303,2.1558721476838514e-61,,,,772,True
HOBE,ASCAT 12.5 TS,Y2016-M04,anomaly,0.6943882110767559,3.1290554706183247e-88,,,,605,True
HOBE,ASCAT 12.5 TS,Y2017-M04,anomaly,0.4911356025780422,6.093449307505115e-36,,,,570,True
HOBE,ASCAT 12.5 TS,Y2018-M04,anomaly,0.4439531714954496,4.312648123663546e-26,,,,511,True
HOBE,ASCAT 12.5 TS,Y2015-M05,anomaly,0.5101603023274008,1.348494415947987e-69,,,,1034,True
HOBE,ASCAT 12.5 TS,Y2016-M05,anomaly,0.5251005378401509,1.0776789349357498e-61,,,,854,True
HOBE,ASCAT 12.5 TS,Y2017-M05,anomaly,0.31164102930736304,1.4054414473176072e-16,,,,671,True
HOBE,ASCAT 12.5 TS,Y2018-M05,anomaly,0.34712385289940106,1.029738018000674e-18,,,,610,True
HOBE,ASCAT 12.5 TS,Y2015-M06,anomaly,0.42928761658870296,4.560706288021508e-33,,,,707,True
HOBE,ASCAT 12.5 TS,Y2016-M06,anomaly,0.4125518059749957,2.984601941670243e-42,,,,997,True
HOBE,ASCAT 12.5 TS,Y2017-M06,anomaly,0.3564079199882905,1.140118595113993e-25,,,,810,True
HOBE,ASCAT 12.5 TS,Y2018-M06,anomaly,0.1809606029065652,4.6705168548122347e-08,,,,899,True
HOBE,ASCAT 12.5 TS,Y2015-M07,anomaly,0.3481230174542651,1.371608816703923e-31,,,,1061,True
HOBE,ASCAT 12.5 TS,Y2016-M07,anomaly,0.27863664569749913,7.407033160399548e-20,,,,1032,True
HOBE,ASCAT 12.5 TS,Y2017-M07,anomaly,0.2990660200082891,6.884851958690611e-16,,,,698,True
HOBE,ASCAT 12.5 TS,Y2018-M07,anomaly,0.11944879556772385,0.0006185245253828757,,,,818,True
HOBE,ASCAT 12.5 TS,Y2015-M08,anomaly,0.3220869477449124,5.848522537712437e-21,,,,808,True
HOBE,ASCAT 12.5 TS,Y2016-M08,anomaly,0.161439282405333,3.402428158137925e-05,,,,653,True
HOBE,ASCAT 12.5 TS,Y2017-M08,anomaly,0.36419604021404295,1.5454816088977394e-22,,,,673,True
HOBE,ASCAT 12.5 TS,Y2018-M08,anomaly,0.5701824083208434,1.1839182731605511e-45,,,,514,True
HOBE,ASCAT 12.5 TS,Y2015-M09,anomaly,0.4107493285283736,5.0022223540372614e-26,,,,605,True
HOBE,ASCAT 12.5 TS,Y2016-M09,anomaly,0.21609308902116586,1.446727448005224e-06,,,,488,True
HOBE,ASCAT 12.5 TS,Y2017-M09,anomaly,0.5047960535161053,3.2637662780454585e-39,,,,586,True
HOBE,ASCAT 12.5 TS,Y2018-M09,anomaly,0.613612645267712,2.749522488205398e-31,,,,289,True
HOBE,ASCAT 12.5 TS,Y2015-M10,anomaly,0.3800748924413706,1.3732848802580228e-24,,,,674,True
HOBE,ASCAT 12.5 TS,Y2016-M10,anomaly,0.3614228997430439,6.025080891434952e-24,,,,730,True
HOBE,ASCAT 12.5 TS,Y2017-M10,anomaly,0.33515114885209696,4.876127591051632e-25,,,,899,True
HOBE,ASCAT 12.5 TS,Y2018-M10,anomaly,0.4462876529351992,3.8274751267152616e-18,,,,342,True
HOBE,ASCAT 12.5 TS,Y2015-M11,anomaly,0.6061309777458592,9.10627248373331e-57,,,,553,True
HOBE,ASCAT 12.5 TS,Y2016-M11,anomaly,0.4987826001982218,1.9649271668863133e-32,,,,494,True
HOBE,ASCAT 12.5 TS,Y2017-M11,anomaly,0.2929094695495928,2.9545860185779003e-13,,,,596,True
HOBE,ASCAT 12.5 TS,Y2018-M11,anomaly,0.730727134757539,5.476199957530574e-60,,,,352,True
HOBE,ASCAT 12.5 TS,Y2015-M12,anomaly,0.3148545742102591,3.49523587901468e-12,,,,466,True
HOBE,ASCAT 12.5 TS,Y2016-M12,anomaly,0.6581226188427424,2.1183088364333402e-48,,,,379,True
HOBE,ASCAT 12.5 TS,Y2017-M12,anomaly,0.3026508452302839,8.138961600469239e-08,,,,302,True
HOBE,ASCAT 12.5 TS,Y2018-M12,anomaly,0.8474086606169735,1.0036524187125199e-73,,,,263,True
HOBE,SMAP L3 Enhanced,No-Timefilter,absolute,0.16930410119979808,3.3628047835236904e-30,-0.06835648026972807,0.171864826318954,0.1576861126757157,4486,True
HOBE,SMAP L3 Enhanced,Y2015,absolute,0.1605939939624466,7.995860983066509e-08,-0.031125354591855118,0.18181542874054085,0.17913141106360425,1105,True
HOBE,SMAP L3 Enhanced,Y2016,absolute,0.17424595821804922,1.486842434973517e-09,-0.07195286109932661,0.17921548224550998,0.16413706119006674,1188,True
HOBE,SMAP L3 Enhanced,Y2017,absolute,0.16531039799870434,1.4234857028474298e-08,-0.08640886114187453,0.16398419609188725,0.1393711780967169,1163,True
HOBE,SMAP L3 Enhanced,Y2018,absolute,0.13020716691310652,2.769936529408211e-05,-0.08376713511844666,0.16054234665972156,0.1369558766357184,1030,True
HOBE,SMAP L3 Enhanced,winter,absolute,0.3618290202673731,1.8590356254259487e-11,-0.08437087754938269,0.14424471216697138,0.11699611963513787,324,True
HOBE,SMAP L3 Enhanced,spring,absolute,0.19449220856487495,3.6507609692200393e-09,-0.0788996728309393,0.17773043441995678,0.1592574925907014,905,True
HOBE,SMAP L3 Enhanced,summer,absolute,0.18430971316250386,2.0450873482639226e-15,-0.05820395046166476,0.17121729857515594,0.1610206927137943,1826,True
HOBE,SMAP L3 Enhanced,fall,absolute,0.09310538599021163,0.00042088838305284683,-0.07101774193501043,0.17464529202317255,0.15955393557136555,1431,True
HOBE,SMAP L3 Enhanced,Y2015-winter,absolute,0.025611867366903983,0.8737080434462067,-0.13038592853658534,0.17484920781973273,0.1164978760099966,41,False
HOBE,SMAP L3 Enhanced,Y2016-winter,absolute,0.3668870871512425,0.00010957637831051784,-0.10087822716981128,0.16012288682205453,0.12434999866226147,106,True
HOBE,SMAP L3 Enhanced,Y2017-winter,absolute,0.5363978129370415,1.2502078489634385e-08,-0.04579082210204083,0.11094979343744783,0.10105967185297796,98,True
HOBE,SMAP L3 Enhanced,Y2018-winter,absolute,0.3103859231449385,0.005370795203220318,-0.08619934949367089,0.14069088321161885,0.1111917117672597,79,True
HOBE,SMAP L3 Enhanced,Y2015-spring,absolute,0.18929117092805606,0.006562146858053265,-0.039035092756097615,0.17257188090007064,0.1680991243609289,205,True
HOBE,SMAP L3 Enhanced,Y2016-spring,absolute,0.15255725327789274,0.014749773435333,-0.08714633151764709,0.19934233220083974,0.17928436158875186,255,True
HOBE,SMAP L3 Enhanced,Y2017-spring,absolute,0.34171263743963765,1.5627705369380978e-08,-0.08896969533076922,0.14309734302740718,0.11207695077157273,260,True
